"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"93" "90763_237A_S4_L001_R1_001" "90768_009A_S7_L001_R1_001" 28 40 0.7 0.0840336134453782 476
"94" "90763_237A_S4_L001_R1_001" "90768_014A_S8_L001_R1_001" 22 35 0.628571428571429 0.0735294117647059 476
"95" "90763_237A_S4_L001_R1_001" "90768_015A_S9_L001_R1_001" 63 85 0.741176470588235 0.178571428571429 476
"96" "90763_237A_S4_L001_R1_001" "90768_018A_S10_L001_R1_001" 28 41 0.682926829268293 0.0861344537815126 476
"97" "90763_237A_S4_L001_R1_001" "90768_027A_S11_L001_R1_001" 66 87 0.758620689655172 0.182773109243697 476
"98" "90763_237A_S4_L001_R1_001" "90768_029A_S12_L001_R1_001" 65 89 0.730337078651685 0.186974789915966 476
"99" "90763_237A_S4_L001_R1_001" "90768_034A_S13_L001_R1_001" 32 46 0.695652173913043 0.0966386554621849 476
"100" "90763_237A_S4_L001_R1_001" "90768_040A_S14_L001_R1_001" 55 81 0.679012345679012 0.170168067226891 476
"101" "90763_237A_S4_L001_R1_001" "90768_042A_S15_L001_R1_001" 62 84 0.738095238095238 0.176470588235294 476
"102" "90763_237A_S4_L001_R1_001" "90768_044A_S16_L001_R1_001" 61 90 0.677777777777778 0.189075630252101 476
"103" "90763_237A_S4_L001_R1_001" "90768_054A_S17_L001_R1_001" 15 23 0.652173913043478 0.0483193277310924 476
"104" "90763_237A_S4_L001_R1_001" "90768_055A_S18_L001_R1_001" 79 100 0.79 0.210084033613445 476
"105" "90763_237A_S4_L001_R1_001" "90768_056A_S19_L001_R1_001" 32 46 0.695652173913043 0.0966386554621849 476
"106" "90763_237A_S4_L001_R1_001" "90768_057A_S20_L001_R1_001" 65 87 0.747126436781609 0.182773109243697 476
"107" "90763_237A_S4_L001_R1_001" "90768_061A_S21_L001_R1_001" 22 33 0.666666666666667 0.069327731092437 476
"108" "90763_237A_S4_L001_R1_001" "90768_064A_S22_L001_R1_001" 55 71 0.774647887323944 0.149159663865546 476
"109" "90763_237A_S4_L001_R1_001" "90768_067A_S23_L001_R1_001" 63 84 0.75 0.176470588235294 476
"110" "90763_237A_S4_L001_R1_001" "90768_075A_S24_L001_R1_001" 72 95 0.757894736842105 0.199579831932773 476
"111" "90763_237A_S4_L001_R1_001" "90768_076A_S25_L001_R1_001" 56 76 0.736842105263158 0.159663865546218 476
"112" "90763_237A_S4_L001_R1_001" "90768_077A_S26_L001_R1_001" 58 72 0.805555555555556 0.151260504201681 476
"113" "90763_237A_S4_L001_R1_001" "90768_078A_S27_L001_R1_001" 72 104 0.692307692307692 0.218487394957983 476
"114" "90763_237A_S4_L001_R1_001" "90768_083A_S28_L001_R1_001" 62 80 0.775 0.168067226890756 476
