"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"94" "90763_237C_S68_L001_R1_001" "90768_014C_S72_L001_R1_001" 1 1 1 0.00210084033613445 476
"95" "90763_237C_S68_L001_R1_001" "90768_015C_S73_L001_R1_001" 4 6 0.666666666666667 0.0126050420168067 476
"96" "90763_237C_S68_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 0 NA 0 476
"97" "90763_237C_S68_L001_R1_001" "90768_027C_S75_L001_R1_001" 3 4 0.75 0.00840336134453781 476
"98" "90763_237C_S68_L001_R1_001" "90768_029C_S76_L001_R1_001" 10 14 0.714285714285714 0.0294117647058824 476
"99" "90763_237C_S68_L001_R1_001" "90768_034C_S77_L001_R1_001" 1 1 1 0.00210084033613445 476
"100" "90763_237C_S68_L001_R1_001" "90768_040C_S78_L001_R1_001" 6 11 0.545454545454545 0.023109243697479 476
"101" "90763_237C_S68_L001_R1_001" "90768_042C_S79_L001_R1_001" 2 4 0.5 0.00840336134453781 476
"102" "90763_237C_S68_L001_R1_001" "90768_044C_S80_L001_R1_001" 11 15 0.733333333333333 0.0315126050420168 476
"103" "90763_237C_S68_L001_R1_001" "90768_054C_S81_L001_R1_001" 1 1 1 0.00210084033613445 476
"104" "90763_237C_S68_L001_R1_001" "90768_055C_S82_L001_R1_001" 18 20 0.9 0.0420168067226891 476
"105" "90763_237C_S68_L001_R1_001" "90768_056C_S83_L001_R1_001" 2 2 1 0.00420168067226891 476
"106" "90763_237C_S68_L001_R1_001" "90768_057C_S84_L001_R1_001" 3 4 0.75 0.00840336134453781 476
"107" "90763_237C_S68_L001_R1_001" "90768_061C_S85_L001_R1_001" 1 1 1 0.00210084033613445 476
"108" "90763_237C_S68_L001_R1_001" "90768_064C_S86_L001_R1_001" 1 1 1 0.00210084033613445 476
"109" "90763_237C_S68_L001_R1_001" "90768_067C_S87_L001_R1_001" 1 1 1 0.00210084033613445 476
"110" "90763_237C_S68_L001_R1_001" "90768_075C_S88_L001_R1_001" 7 11 0.636363636363636 0.023109243697479 476
"111" "90763_237C_S68_L001_R1_001" "90768_076C_S89_L001_R1_001" 10 11 0.909090909090909 0.023109243697479 476
"112" "90763_237C_S68_L001_R1_001" "90768_077C_S90_L001_R1_001" 4 5 0.8 0.0105042016806723 476
"113" "90763_237C_S68_L001_R1_001" "90768_078C_S91_L001_R1_001" 14 20 0.7 0.0420168067226891 476
"114" "90763_237C_S68_L001_R1_001" "90768_083C_S92_L001_R1_001" 0 0 NA 0 476
"115" "90763_237C_S68_L001_R1_001" "90768_084C_S93_L001_R1_001" 3 3 1 0.00630252100840336 476
"116" "90763_237C_S68_L001_R1_001" "90768_088C_S94_L001_R1_001" 1 1 1 0.00210084033613445 476
"117" "90763_237C_S68_L001_R1_001" "90768_090C_S95_L001_R1_001" 0 0 NA 0 476
"118" "90763_237C_S68_L001_R1_001" "90768_104C_S96_L001_R1_001" 1 1 1 0.00210084033613445 476
"119" "90763_238C_S69_L001_R1_001" "90768_005C_S70_L001_R1_001" 116 145 0.8 0.304621848739496 476
"120" "90763_238C_S69_L001_R1_001" "90768_009C_S71_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"121" "90763_238C_S69_L001_R1_001" "90768_014C_S72_L001_R1_001" 2 2 1 0.00420168067226891 476
"122" "90763_238C_S69_L001_R1_001" "90768_015C_S73_L001_R1_001" 8 9 0.888888888888889 0.0189075630252101 476
"123" "90763_238C_S69_L001_R1_001" "90768_018C_S74_L001_R1_001" 0 1 0 0.00210084033613445 476
"124" "90763_238C_S69_L001_R1_001" "90768_027C_S75_L001_R1_001" 10 12 0.833333333333333 0.0252100840336134 476
"125" "90763_238C_S69_L001_R1_001" "90768_029C_S76_L001_R1_001" 48 63 0.761904761904762 0.132352941176471 476
"126" "90763_238C_S69_L001_R1_001" "90768_034C_S77_L001_R1_001" 1 3 0.333333333333333 0.00630252100840336 476
"127" "90763_238C_S69_L001_R1_001" "90768_040C_S78_L001_R1_001" 20 32 0.625 0.0672268907563025 476
"128" "90763_238C_S69_L001_R1_001" "90768_042C_S79_L001_R1_001" 10 12 0.833333333333333 0.0252100840336134 476
"129" "90763_238C_S69_L001_R1_001" "90768_044C_S80_L001_R1_001" 48 71 0.676056338028169 0.149159663865546 476
"130" "90763_238C_S69_L001_R1_001" "90768_054C_S81_L001_R1_001" 2 3 0.666666666666667 0.00630252100840336 476
"131" "90763_238C_S69_L001_R1_001" "90768_055C_S82_L001_R1_001" 62 82 0.75609756097561 0.172268907563025 476
"132" "90763_238C_S69_L001_R1_001" "90768_056C_S83_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"133" "90763_238C_S69_L001_R1_001" "90768_057C_S84_L001_R1_001" 8 12 0.666666666666667 0.0252100840336134 476
"134" "90763_238C_S69_L001_R1_001" "90768_061C_S85_L001_R1_001" 1 1 1 0.00210084033613445 476
"135" "90763_238C_S69_L001_R1_001" "90768_064C_S86_L001_R1_001" 3 3 1 0.00630252100840336 476
"136" "90763_238C_S69_L001_R1_001" "90768_067C_S87_L001_R1_001" 4 5 0.8 0.0105042016806723 476
"137" "90763_238C_S69_L001_R1_001" "90768_075C_S88_L001_R1_001" 19 25 0.76 0.0525210084033613 476
"138" "90763_238C_S69_L001_R1_001" "90768_076C_S89_L001_R1_001" 12 15 0.8 0.0315126050420168 476
