"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"140" "90763_238B_S37_L001_R1_001" "90768_078B_S59_L001_R1_001" 2 3 0.666666666666667 0.00630252100840336 476
"141" "90763_238B_S37_L001_R1_001" "90768_083B_S60_L001_R1_001" 0 0 NA 0 476
"142" "90763_238B_S37_L001_R1_001" "90768_084B_S61_L001_R1_001" 0 0 NA 0 476
"143" "90763_238B_S37_L001_R1_001" "90768_088B_S62_L001_R1_001" 0 0 NA 0 476
"144" "90763_238B_S37_L001_R1_001" "90768_090B_S63_L001_R1_001" 0 0 NA 0 476
"145" "90763_238B_S37_L001_R1_001" "90768_104B_S64_L001_R1_001" 0 0 NA 0 476
"146" "90768_005B_S38_L001_R1_001" "90768_009B_S39_L001_R1_001" 0 0 NA 0 476
"147" "90768_005B_S38_L001_R1_001" "90768_014B_S40_L001_R1_001" 2 2 1 0.00420168067226891 476
"148" "90768_005B_S38_L001_R1_001" "90768_015B_S41_L001_R1_001" 7 9 0.777777777777778 0.0189075630252101 476
"149" "90768_005B_S38_L001_R1_001" "90768_018B_S42_L001_R1_001" 0 0 NA 0 476
"150" "90768_005B_S38_L001_R1_001" "90768_027B_S43_L001_R1_001" 1 2 0.5 0.00420168067226891 476
"151" "90768_005B_S38_L001_R1_001" "90768_029B_S44_L001_R1_001" 4 7 0.571428571428571 0.0147058823529412 476
"152" "90768_005B_S38_L001_R1_001" "90768_034B_S45_L001_R1_001" 0 1 0 0.00210084033613445 476
"153" "90768_005B_S38_L001_R1_001" "90768_040B_S46_L001_R1_001" 1 1 1 0.00210084033613445 476
"154" "90768_005B_S38_L001_R1_001" "90768_042B_S47_L001_R1_001" 2 5 0.4 0.0105042016806723 476
"155" "90768_005B_S38_L001_R1_001" "90768_044B_S48_L001_R1_001" 64 94 0.680851063829787 0.197478991596639 476
"156" "90768_005B_S38_L001_R1_001" "90768_054B_S49_L001_R1_001" 1 1 1 0.00210084033613445 476
"157" "90768_005B_S38_L001_R1_001" "90768_055B_S50_L001_R1_001" 8 11 0.727272727272727 0.023109243697479 476
"158" "90768_005B_S38_L001_R1_001" "90768_056B_S51_L001_R1_001" 0 0 NA 0 476
"159" "90768_005B_S38_L001_R1_001" "90768_057B_S52_L001_R1_001" 1 3 0.333333333333333 0.00630252100840336 476
"160" "90768_005B_S38_L001_R1_001" "90768_061B_S53_L001_R1_001" 0 0 NA 0 476
"161" "90768_005B_S38_L001_R1_001" "90768_064B_S54_L001_R1_001" 0 0 NA 0 476
"162" "90768_005B_S38_L001_R1_001" "90768_067B_S55_L001_R1_001" 0 1 0 0.00210084033613445 476
"163" "90768_005B_S38_L001_R1_001" "90768_075B_S56_L001_R1_001" 10 14 0.714285714285714 0.0294117647058824 476
"164" "90768_005B_S38_L001_R1_001" "90768_076B_S57_L001_R1_001" 0 2 0 0.00420168067226891 476
"165" "90768_005B_S38_L001_R1_001" "90768_077B_S58_L001_R1_001" 1 1 1 0.00210084033613445 476
"166" "90768_005B_S38_L001_R1_001" "90768_078B_S59_L001_R1_001" 3 3 1 0.00630252100840336 476
"167" "90768_005B_S38_L001_R1_001" "90768_083B_S60_L001_R1_001" 0 0 NA 0 476
"168" "90768_005B_S38_L001_R1_001" "90768_084B_S61_L001_R1_001" 0 0 NA 0 476
"169" "90768_005B_S38_L001_R1_001" "90768_088B_S62_L001_R1_001" 0 0 NA 0 476
"170" "90768_005B_S38_L001_R1_001" "90768_090B_S63_L001_R1_001" 0 0 NA 0 476
"171" "90768_005B_S38_L001_R1_001" "90768_104B_S64_L001_R1_001" 0 0 NA 0 476
"172" "90768_009B_S39_L001_R1_001" "90768_014B_S40_L001_R1_001" 0 0 NA 0 476
"173" "90768_009B_S39_L001_R1_001" "90768_015B_S41_L001_R1_001" 0 0 NA 0 476
"174" "90768_009B_S39_L001_R1_001" "90768_018B_S42_L001_R1_001" 0 0 NA 0 476
"175" "90768_009B_S39_L001_R1_001" "90768_027B_S43_L001_R1_001" 0 0 NA 0 476
"176" "90768_009B_S39_L001_R1_001" "90768_029B_S44_L001_R1_001" 0 0 NA 0 476
"177" "90768_009B_S39_L001_R1_001" "90768_034B_S45_L001_R1_001" 0 0 NA 0 476
"178" "90768_009B_S39_L001_R1_001" "90768_040B_S46_L001_R1_001" 0 0 NA 0 476
"179" "90768_009B_S39_L001_R1_001" "90768_042B_S47_L001_R1_001" 0 0 NA 0 476
"180" "90768_009B_S39_L001_R1_001" "90768_044B_S48_L001_R1_001" 0 0 NA 0 476
"181" "90768_009B_S39_L001_R1_001" "90768_054B_S49_L001_R1_001" 0 0 NA 0 476
"182" "90768_009B_S39_L001_R1_001" "90768_055B_S50_L001_R1_001" 0 0 NA 0 476
"183" "90768_009B_S39_L001_R1_001" "90768_056B_S51_L001_R1_001" 0 0 NA 0 476
"184" "90768_009B_S39_L001_R1_001" "90768_057B_S52_L001_R1_001" 0 0 NA 0 476
"185" "90768_009B_S39_L001_R1_001" "90768_061B_S53_L001_R1_001" 0 0 NA 0 476
"186" "90768_009B_S39_L001_R1_001" "90768_064B_S54_L001_R1_001" 0 0 NA 0 476
"187" "90768_009B_S39_L001_R1_001" "90768_067B_S55_L001_R1_001" 0 0 NA 0 476
"188" "90768_009B_S39_L001_R1_001" "90768_075B_S56_L001_R1_001" 0 0 NA 0 476
