"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"1" "90763_231A_S1_L001_R1_001" "90763_232A_S2_L001_R1_001" 132 187 0.705882352941177 0.392857142857143 476
"2" "90763_231A_S1_L001_R1_001" "90763_236A_S3_L001_R1_001" 198 281 0.704626334519573 0.590336134453782 476
"3" "90763_231A_S1_L001_R1_001" "90763_237A_S4_L001_R1_001" 111 163 0.680981595092024 0.342436974789916 476
"4" "90763_231A_S1_L001_R1_001" "90763_238A_S5_L001_R1_001" 188 250 0.752 0.525210084033613 476
"5" "90763_231A_S1_L001_R1_001" "90768_005A_S6_L001_R1_001" 168 224 0.75 0.470588235294118 476
"6" "90763_231A_S1_L001_R1_001" "90768_009A_S7_L001_R1_001" 12 15 0.8 0.0315126050420168 476
"7" "90763_231A_S1_L001_R1_001" "90768_014A_S8_L001_R1_001" 16 20 0.8 0.0420168067226891 476
"8" "90763_231A_S1_L001_R1_001" "90768_015A_S9_L001_R1_001" 101 135 0.748148148148148 0.283613445378151 476
"9" "90763_231A_S1_L001_R1_001" "90768_018A_S10_L001_R1_001" 55 73 0.753424657534247 0.153361344537815 476
"10" "90763_231A_S1_L001_R1_001" "90768_027A_S11_L001_R1_001" 122 173 0.705202312138728 0.36344537815126 476
"11" "90763_231A_S1_L001_R1_001" "90768_029A_S12_L001_R1_001" 110 155 0.709677419354839 0.32563025210084 476
"12" "90763_231A_S1_L001_R1_001" "90768_034A_S13_L001_R1_001" 71 88 0.806818181818182 0.184873949579832 476
"13" "90763_231A_S1_L001_R1_001" "90768_040A_S14_L001_R1_001" 84 120 0.7 0.252100840336134 476
"14" "90763_231A_S1_L001_R1_001" "90768_042A_S15_L001_R1_001" 103 140 0.735714285714286 0.294117647058824 476
"15" "90763_231A_S1_L001_R1_001" "90768_044A_S16_L001_R1_001" 138 199 0.693467336683417 0.418067226890756 476
"16" "90763_231A_S1_L001_R1_001" "90768_054A_S17_L001_R1_001" 27 44 0.613636363636364 0.092436974789916 476
"17" "90763_231A_S1_L001_R1_001" "90768_055A_S18_L001_R1_001" 182 241 0.755186721991701 0.506302521008403 476
"18" "90763_231A_S1_L001_R1_001" "90768_056A_S19_L001_R1_001" 59 75 0.786666666666667 0.157563025210084 476
"19" "90763_231A_S1_L001_R1_001" "90768_057A_S20_L001_R1_001" 121 176 0.6875 0.369747899159664 476
"20" "90763_231A_S1_L001_R1_001" "90768_061A_S21_L001_R1_001" 39 50 0.78 0.105042016806723 476
"21" "90763_231A_S1_L001_R1_001" "90768_064A_S22_L001_R1_001" 72 93 0.774193548387097 0.195378151260504 476
"22" "90763_231A_S1_L001_R1_001" "90768_067A_S23_L001_R1_001" 112 157 0.713375796178344 0.329831932773109 476
"23" "90763_231A_S1_L001_R1_001" "90768_075A_S24_L001_R1_001" 161 209 0.770334928229665 0.439075630252101 476
"24" "90763_231A_S1_L001_R1_001" "90768_076A_S25_L001_R1_001" 70 91 0.769230769230769 0.191176470588235 476
"25" "90763_231A_S1_L001_R1_001" "90768_077A_S26_L001_R1_001" 30 44 0.681818181818182 0.092436974789916 476
"26" "90763_231A_S1_L001_R1_001" "90768_078A_S27_L001_R1_001" 111 149 0.74496644295302 0.313025210084034 476
"27" "90763_231A_S1_L001_R1_001" "90768_083A_S28_L001_R1_001" 24 32 0.75 0.0672268907563025 476
"28" "90763_231A_S1_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"29" "90763_231A_S1_L001_R1_001" "90768_088A_S30_L001_R1_001" 12 15 0.8 0.0315126050420168 476
"30" "90763_231A_S1_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"31" "90763_231A_S1_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 7 0.857142857142857 0.0147058823529412 476
"32" "90763_232A_S2_L001_R1_001" "90763_236A_S3_L001_R1_001" 132 180 0.733333333333333 0.378151260504202 476
"33" "90763_232A_S2_L001_R1_001" "90763_237A_S4_L001_R1_001" 109 147 0.741496598639456 0.308823529411765 476
"34" "90763_232A_S2_L001_R1_001" "90763_238A_S5_L001_R1_001" 130 183 0.710382513661202 0.384453781512605 476
"35" "90763_232A_S2_L001_R1_001" "90768_005A_S6_L001_R1_001" 130 173 0.751445086705202 0.36344537815126 476
"36" "90763_232A_S2_L001_R1_001" "90768_009A_S7_L001_R1_001" 10 15 0.666666666666667 0.0315126050420168 476
"37" "90763_232A_S2_L001_R1_001" "90768_014A_S8_L001_R1_001" 15 18 0.833333333333333 0.0378151260504202 476
"38" "90763_232A_S2_L001_R1_001" "90768_015A_S9_L001_R1_001" 91 125 0.728 0.262605042016807 476
"39" "90763_232A_S2_L001_R1_001" "90768_018A_S10_L001_R1_001" 56 73 0.767123287671233 0.153361344537815 476
"40" "90763_232A_S2_L001_R1_001" "90768_027A_S11_L001_R1_001" 119 152 0.782894736842105 0.319327731092437 476
"41" "90763_232A_S2_L001_R1_001" "90768_029A_S12_L001_R1_001" 106 135 0.785185185185185 0.283613445378151 476
"42" "90763_232A_S2_L001_R1_001" "90768_034A_S13_L001_R1_001" 69 86 0.802325581395349 0.180672268907563 476
"43" "90763_232A_S2_L001_R1_001" "90768_040A_S14_L001_R1_001" 87 116 0.75 0.243697478991597 476
"44" "90763_232A_S2_L001_R1_001" "90768_042A_S15_L001_R1_001" 102 134 0.761194029850746 0.281512605042017 476
"45" "90763_232A_S2_L001_R1_001" "90768_044A_S16_L001_R1_001" 124 164 0.75609756097561 0.34453781512605 476
"46" "90763_232A_S2_L001_R1_001" "90768_054A_S17_L001_R1_001" 32 41 0.780487804878049 0.0861344537815126 476
"47" "90763_232A_S2_L001_R1_001" "90768_055A_S18_L001_R1_001" 131 181 0.723756906077348 0.380252100840336 476
"48" "90763_232A_S2_L001_R1_001" "90768_056A_S19_L001_R1_001" 56 72 0.777777777777778 0.151260504201681 476
"49" "90763_232A_S2_L001_R1_001" "90768_057A_S20_L001_R1_001" 117 156 0.75 0.327731092436975 476
"50" "90763_232A_S2_L001_R1_001" "90768_061A_S21_L001_R1_001" 42 51 0.823529411764706 0.107142857142857 476
"51" "90763_232A_S2_L001_R1_001" "90768_064A_S22_L001_R1_001" 73 93 0.78494623655914 0.195378151260504 476
"52" "90763_232A_S2_L001_R1_001" "90768_067A_S23_L001_R1_001" 117 141 0.829787234042553 0.296218487394958 476
"53" "90763_232A_S2_L001_R1_001" "90768_075A_S24_L001_R1_001" 127 169 0.751479289940828 0.355042016806723 476
"54" "90763_232A_S2_L001_R1_001" "90768_076A_S25_L001_R1_001" 69 90 0.766666666666667 0.189075630252101 476
"55" "90763_232A_S2_L001_R1_001" "90768_077A_S26_L001_R1_001" 30 43 0.697674418604651 0.0903361344537815 476
"56" "90763_232A_S2_L001_R1_001" "90768_078A_S27_L001_R1_001" 103 133 0.774436090225564 0.279411764705882 476
"57" "90763_232A_S2_L001_R1_001" "90768_083A_S28_L001_R1_001" 23 32 0.71875 0.0672268907563025 476
"58" "90763_232A_S2_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"59" "90763_232A_S2_L001_R1_001" "90768_088A_S30_L001_R1_001" 10 14 0.714285714285714 0.0294117647058824 476
"60" "90763_232A_S2_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"61" "90763_232A_S2_L001_R1_001" "90768_104A_S32_L001_R1_001" 7 7 1 0.0147058823529412 476
"62" "90763_236A_S3_L001_R1_001" "90763_237A_S4_L001_R1_001" 109 149 0.731543624161074 0.313025210084034 476
"63" "90763_236A_S3_L001_R1_001" "90763_238A_S5_L001_R1_001" 171 236 0.724576271186441 0.495798319327731 476
"64" "90763_236A_S3_L001_R1_001" "90768_005A_S6_L001_R1_001" 158 223 0.708520179372197 0.468487394957983 476
"65" "90763_236A_S3_L001_R1_001" "90768_009A_S7_L001_R1_001" 10 15 0.666666666666667 0.0315126050420168 476
"66" "90763_236A_S3_L001_R1_001" "90768_014A_S8_L001_R1_001" 17 19 0.894736842105263 0.0399159663865546 476
"67" "90763_236A_S3_L001_R1_001" "90768_015A_S9_L001_R1_001" 88 128 0.6875 0.26890756302521 476
"68" "90763_236A_S3_L001_R1_001" "90768_018A_S10_L001_R1_001" 50 73 0.684931506849315 0.153361344537815 476
"69" "90763_236A_S3_L001_R1_001" "90768_027A_S11_L001_R1_001" 118 165 0.715151515151515 0.346638655462185 476
"70" "90763_236A_S3_L001_R1_001" "90768_029A_S12_L001_R1_001" 101 150 0.673333333333333 0.315126050420168 476
"71" "90763_236A_S3_L001_R1_001" "90768_034A_S13_L001_R1_001" 66 87 0.758620689655172 0.182773109243697 476
"72" "90763_236A_S3_L001_R1_001" "90768_040A_S14_L001_R1_001" 81 117 0.692307692307692 0.245798319327731 476
"73" "90763_236A_S3_L001_R1_001" "90768_042A_S15_L001_R1_001" 90 134 0.671641791044776 0.281512605042017 476
"74" "90763_236A_S3_L001_R1_001" "90768_044A_S16_L001_R1_001" 132 194 0.680412371134021 0.407563025210084 476
"75" "90763_236A_S3_L001_R1_001" "90768_054A_S17_L001_R1_001" 28 41 0.682926829268293 0.0861344537815126 476
"76" "90763_236A_S3_L001_R1_001" "90768_055A_S18_L001_R1_001" 169 228 0.741228070175439 0.478991596638655 476
"77" "90763_236A_S3_L001_R1_001" "90768_056A_S19_L001_R1_001" 50 72 0.694444444444444 0.151260504201681 476
"78" "90763_236A_S3_L001_R1_001" "90768_057A_S20_L001_R1_001" 118 167 0.706586826347305 0.350840336134454 476
"79" "90763_236A_S3_L001_R1_001" "90768_061A_S21_L001_R1_001" 35 49 0.714285714285714 0.102941176470588 476
"80" "90763_236A_S3_L001_R1_001" "90768_064A_S22_L001_R1_001" 69 90 0.766666666666667 0.189075630252101 476
"81" "90763_236A_S3_L001_R1_001" "90768_067A_S23_L001_R1_001" 105 152 0.690789473684211 0.319327731092437 476
"82" "90763_236A_S3_L001_R1_001" "90768_075A_S24_L001_R1_001" 145 195 0.743589743589744 0.409663865546218 476
"83" "90763_236A_S3_L001_R1_001" "90768_076A_S25_L001_R1_001" 63 88 0.715909090909091 0.184873949579832 476
"84" "90763_236A_S3_L001_R1_001" "90768_077A_S26_L001_R1_001" 31 43 0.720930232558139 0.0903361344537815 476
"85" "90763_236A_S3_L001_R1_001" "90768_078A_S27_L001_R1_001" 103 143 0.72027972027972 0.300420168067227 476
"86" "90763_236A_S3_L001_R1_001" "90768_083A_S28_L001_R1_001" 23 32 0.71875 0.0672268907563025 476
"87" "90763_236A_S3_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"88" "90763_236A_S3_L001_R1_001" "90768_088A_S30_L001_R1_001" 9 14 0.642857142857143 0.0294117647058824 476
"89" "90763_236A_S3_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"90" "90763_236A_S3_L001_R1_001" "90768_104A_S32_L001_R1_001" 4 7 0.571428571428571 0.0147058823529412 476
"91" "90763_237A_S4_L001_R1_001" "90763_238A_S5_L001_R1_001" 123 170 0.723529411764706 0.357142857142857 476
"92" "90763_237A_S4_L001_R1_001" "90768_005A_S6_L001_R1_001" 108 142 0.76056338028169 0.298319327731092 476
"93" "90763_237A_S4_L001_R1_001" "90768_009A_S7_L001_R1_001" 10 15 0.666666666666667 0.0315126050420168 476
"94" "90763_237A_S4_L001_R1_001" "90768_014A_S8_L001_R1_001" 16 19 0.842105263157895 0.0399159663865546 476
"95" "90763_237A_S4_L001_R1_001" "90768_015A_S9_L001_R1_001" 91 122 0.745901639344262 0.256302521008403 476
"96" "90763_237A_S4_L001_R1_001" "90768_018A_S10_L001_R1_001" 52 69 0.753623188405797 0.144957983193277 476
"97" "90763_237A_S4_L001_R1_001" "90768_027A_S11_L001_R1_001" 97 141 0.687943262411348 0.296218487394958 476
"98" "90763_237A_S4_L001_R1_001" "90768_029A_S12_L001_R1_001" 90 120 0.75 0.252100840336134 476
"99" "90763_237A_S4_L001_R1_001" "90768_034A_S13_L001_R1_001" 60 79 0.759493670886076 0.165966386554622 476
"100" "90763_237A_S4_L001_R1_001" "90768_040A_S14_L001_R1_001" 71 102 0.696078431372549 0.214285714285714 476
"101" "90763_237A_S4_L001_R1_001" "90768_042A_S15_L001_R1_001" 94 126 0.746031746031746 0.264705882352941 476
"102" "90763_237A_S4_L001_R1_001" "90768_044A_S16_L001_R1_001" 98 141 0.695035460992908 0.296218487394958 476
"103" "90763_237A_S4_L001_R1_001" "90768_054A_S17_L001_R1_001" 25 40 0.625 0.0840336134453782 476
"104" "90763_237A_S4_L001_R1_001" "90768_055A_S18_L001_R1_001" 122 168 0.726190476190476 0.352941176470588 476
"105" "90763_237A_S4_L001_R1_001" "90768_056A_S19_L001_R1_001" 49 68 0.720588235294118 0.142857142857143 476
"106" "90763_237A_S4_L001_R1_001" "90768_057A_S20_L001_R1_001" 109 144 0.756944444444444 0.302521008403361 476
"107" "90763_237A_S4_L001_R1_001" "90768_061A_S21_L001_R1_001" 35 50 0.7 0.105042016806723 476
"108" "90763_237A_S4_L001_R1_001" "90768_064A_S22_L001_R1_001" 66 94 0.702127659574468 0.197478991596639 476
"109" "90763_237A_S4_L001_R1_001" "90768_067A_S23_L001_R1_001" 94 127 0.740157480314961 0.266806722689076 476
"110" "90763_237A_S4_L001_R1_001" "90768_075A_S24_L001_R1_001" 113 156 0.724358974358974 0.327731092436975 476
"111" "90763_237A_S4_L001_R1_001" "90768_076A_S25_L001_R1_001" 65 84 0.773809523809524 0.176470588235294 476
"112" "90763_237A_S4_L001_R1_001" "90768_077A_S26_L001_R1_001" 28 40 0.7 0.0840336134453782 476
"113" "90763_237A_S4_L001_R1_001" "90768_078A_S27_L001_R1_001" 86 119 0.722689075630252 0.25 476
"114" "90763_237A_S4_L001_R1_001" "90768_083A_S28_L001_R1_001" 21 30 0.7 0.0630252100840336 476
"115" "90763_237A_S4_L001_R1_001" "90768_084A_S29_L001_R1_001" 0 0 NA 0 476
"116" "90763_237A_S4_L001_R1_001" "90768_088A_S30_L001_R1_001" 11 14 0.785714285714286 0.0294117647058824 476
"117" "90763_237A_S4_L001_R1_001" "90768_090A_S31_L001_R1_001" 0 0 NA 0 476
"118" "90763_237A_S4_L001_R1_001" "90768_104A_S32_L001_R1_001" 5 7 0.714285714285714 0.0147058823529412 476
"119" "90763_238A_S5_L001_R1_001" "90768_005A_S6_L001_R1_001" 158 208 0.759615384615385 0.436974789915966 476
"120" "90763_238A_S5_L001_R1_001" "90768_009A_S7_L001_R1_001" 12 14 0.857142857142857 0.0294117647058824 476
"121" "90763_238A_S5_L001_R1_001" "90768_014A_S8_L001_R1_001" 16 19 0.842105263157895 0.0399159663865546 476
"122" "90763_238A_S5_L001_R1_001" "90768_015A_S9_L001_R1_001" 103 131 0.786259541984733 0.275210084033613 476
"123" "90763_238A_S5_L001_R1_001" "90768_018A_S10_L001_R1_001" 51 72 0.708333333333333 0.151260504201681 476
"124" "90763_238A_S5_L001_R1_001" "90768_027A_S11_L001_R1_001" 123 171 0.719298245614035 0.359243697478992 476
"125" "90763_238A_S5_L001_R1_001" "90768_029A_S12_L001_R1_001" 111 150 0.74 0.315126050420168 476
"126" "90763_238A_S5_L001_R1_001" "90768_034A_S13_L001_R1_001" 70 87 0.804597701149425 0.182773109243697 476
"127" "90763_238A_S5_L001_R1_001" "90768_040A_S14_L001_R1_001" 83 117 0.709401709401709 0.245798319327731 476
"128" "90763_238A_S5_L001_R1_001" "90768_042A_S15_L001_R1_001" 113 141 0.801418439716312 0.296218487394958 476
"129" "90763_238A_S5_L001_R1_001" "90768_044A_S16_L001_R1_001" 136 188 0.723404255319149 0.394957983193277 476
"130" "90763_238A_S5_L001_R1_001" "90768_054A_S17_L001_R1_001" 28 41 0.682926829268293 0.0861344537815126 476
"131" "90763_238A_S5_L001_R1_001" "90768_055A_S18_L001_R1_001" 179 235 0.761702127659574 0.493697478991597 476
"132" "90763_238A_S5_L001_R1_001" "90768_056A_S19_L001_R1_001" 57 72 0.791666666666667 0.151260504201681 476
"133" "90763_238A_S5_L001_R1_001" "90768_057A_S20_L001_R1_001" 134 178 0.752808988764045 0.373949579831933 476
"134" "90763_238A_S5_L001_R1_001" "90768_061A_S21_L001_R1_001" 39 50 0.78 0.105042016806723 476
"135" "90763_238A_S5_L001_R1_001" "90768_064A_S22_L001_R1_001" 74 93 0.795698924731183 0.195378151260504 476
"136" "90763_238A_S5_L001_R1_001" "90768_067A_S23_L001_R1_001" 111 155 0.716129032258065 0.32563025210084 476
"137" "90763_238A_S5_L001_R1_001" "90768_075A_S24_L001_R1_001" 159 206 0.771844660194175 0.432773109243697 476
"138" "90763_238A_S5_L001_R1_001" "90768_076A_S25_L001_R1_001" 68 88 0.772727272727273 0.184873949579832 476
"139" "90763_238A_S5_L001_R1_001" "90768_077A_S26_L001_R1_001" 28 42 0.666666666666667 0.0882352941176471 476
"140" "90763_238A_S5_L001_R1_001" "90768_078A_S27_L001_R1_001" 112 145 0.772413793103448 0.304621848739496 476
"141" "90763_238A_S5_L001_R1_001" "90768_083A_S28_L001_R1_001" 26 32 0.8125 0.0672268907563025 476
